Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Size,Store_Location_City_Type,Store_Type,Store_Age,target
16.31,Regular,0.048,Fruits and Vegetables,179.03,OUT003,Medium,Tier 1,Departmental Store,27,4933.82
10.69,Low Sugar,0.039,Baking Goods,155.64,OUT004,Medium,Tier 2,Supermarket Type2,17,4603.38
12.08,Low Sugar,0.035,Snack Foods,119.58,OUT004,Medium,Tier 2,Supermarket Type2,17,2761.54
8.53,Low Sugar,0.018,Frozen Foods,125.75,OUT002,Small,Tier 3,Food Mart,28,2085.45
10.46,Low Sugar,0.137,Baking Goods,117.84,OUT001,High,Tier 2,Supermarket Type1,39,2413.39
9.37,Low Sugar,0.049,Soft Drinks,94.63,OUT002,Small,Tier 3,Food Mart,28,1638.08
15.85,Low Sugar,0.072,Baking Goods,175.85,OUT002,Small,Tier 3,Food Mart,28,2171.18
16.38,Low Sugar,0.044,Snack Foods,206.95,OUT003,Medium,Tier 1,Departmental Store,27,5520.88
14.73,Low Sugar,0.035,Baking Goods,158.53,OUT001,High,Tier 2,Supermarket Type1,39,4157.02
11.62,Regular,0.055,Baking Goods,141.13,OUT004,Medium,Tier 2,Supermarket Type2,17,3098.22
14.45,Low Sugar,0.058,Dairy,148.42,OUT004,Medium,Tier 2,Supermarket Type2,17,3888.9
12.15,Low Sugar,0.081,Starchy Foods,78.82,OUT002,Small,Tier 3,Food Mart,28,1943.02
12.62,Regular,0.085,Frozen Foods,139.89,OUT004,Medium,Tier 2,Supermarket Type2,17,3299.22
15.78,Regular,0.121,Fruits and Vegetables,212.3,OUT003,Medium,Tier 1,Departmental Store,27,3666.96
14.2,Low Sugar,0.049,Frozen Foods,162.54,OUT001,High,Tier 2,Supermarket Type1,39,4119.73
12.64,Regular,0.093,Fruits and Vegetables,168.4,OUT004,Medium,Tier 2,Supermarket Type2,17,3888.81
9.79,No Sugar,0.088,Household,176.71,OUT004,Medium,Tier 2,Supermarket Type2,17,3412.52
14.3,Regular,0.065,Breads,189.18,OUT001,High,Tier 2,Supermarket Type1,39,4688.09
12.92,Regular,0.054,Snack Foods,161.9,OUT004,Medium,Tier 2,Supermarket Type2,17,3817.72
12.88,No Sugar,0.017,Health and Hygiene,140.24,OUT004,Medium,Tier 2,Supermarket Type2,17,3364.81
15.05,Regular,0.044,Meat,165.04,OUT003,Medium,Tier 1,Departmental Store,27,4364.07
14.82,No Sugar,0.142,Health and Hygiene,158.87,OUT001,High,Tier 2,Supermarket Type1,39,4185.56
11.07,Low Sugar,0.067,Dairy,125.2,OUT004,Medium,Tier 2,Supermarket Type2,17,2648.73
13.66,Regular,0.076,Snack Foods,144.64,OUT004,Medium,Tier 2,Supermarket Type2,17,3632.6
11.55,Low Sugar,0.093,Breads,115.86,OUT004,Medium,Tier 2,Supermarket Type2,17,2566.12
14.85,Regular,0.013,Snack Foods,195.45,OUT001,High,Tier 2,Supermarket Type1,39,4939.56
10.77,No Sugar,0.126,Household,141.22,OUT004,Medium,Tier 2,Supermarket Type2,17,2909.9
12.63,Low Sugar,0.086,Dairy,134.76,OUT004,Medium,Tier 2,Supermarket Type2,17,3197.79
15.15,Low Sugar,0.019,Breads,145.79,OUT004,Medium,Tier 2,Supermarket Type2,17,3993.19
14.23,Low Sugar,0.048,Soft Drinks,173.95,OUT003,Medium,Tier 1,Departmental Store,27,4360.65
13.07,Low Sugar,0.034,Starchy Foods,183.87,OUT003,Medium,Tier 1,Departmental Store,27,4301.12
10.98,Regular,0.045,Baking Goods,59.3,OUT002,Small,Tier 3,Food Mart,28,1280.99
13.24,Low Sugar,0.072,Snack Foods,154.53,OUT004,Medium,Tier 2,Supermarket Type2,17,3739.65
14.53,Low Sugar,0.071,Snack Foods,138.65,OUT004,Medium,Tier 2,Supermarket Type2,17,3705.06
11.52,No Sugar,0.066,Others,109.74,OUT001,High,Tier 2,Supermarket Type1,39,2433.52
14.25,Low Sugar,0.022,Hard Drinks,188.67,OUT001,High,Tier 2,Supermarket Type1,39,4665.76
12.53,No Sugar,0.016,Health and Hygiene,134.65,OUT004,Medium,Tier 2,Supermarket Type2,17,3172.67
13.14,Low Sugar,0.12,Soft Drinks,161.09,OUT004,Medium,Tier 2,Supermarket Type2,17,3849.95
11.3,Regular,0.099,Hard Drinks,90.06,OUT002,Small,Tier 3,Food Mart,28,1981.53
10.57,No Sugar,0.047,Household,137.25,OUT004,Medium,Tier 2,Supermarket Type2,17,2783.32
9.61,Low Sugar,0.014,Snack Foods,122.88,OUT002,Small,Tier 3,Food Mart,28,2270.91
11.22,Low Sugar,0.064,Fruits and Vegetables,173.61,OUT004,Medium,Tier 2,Supermarket Type2,17,3674.38
14.15,No Sugar,0.022,Household,172.94,OUT003,Medium,Tier 1,Departmental Store,27,4320.69
11.33,Low Sugar,0.141,Soft Drinks,158.86,OUT004,Medium,Tier 2,Supermarket Type2,17,3396.98
12.95,No Sugar,0.085,Household,107.38,OUT004,Medium,Tier 2,Supermarket Type2,17,4332.32
13.3,Regular,0.076,Dairy,138.01,OUT004,Medium,Tier 2,Supermarket Type2,17,3415.46
14.18,Regular,0.047,Snack Foods,119.22,OUT004,Medium,Tier 2,Supermarket Type2,17,3228.93
10.51,Low Sugar,0.043,Baking Goods,121.81,OUT001,High,Tier 2,Supermarket Type1,39,2453.04
11.93,Low Sugar,0.067,Breads,143.48,OUT004,Medium,Tier 2,Supermarket Type2,17,3216.58
13.27,Low Sugar,0.07,Frozen Foods,131.16,OUT004,Medium,Tier 2,Supermarket Type2,17,3269.14
11.81,Regular,0.07,Frozen Foods,128.82,OUT004,Medium,Tier 2,Supermarket Type2,17,2889.43
14.62,Low Sugar,0.015,Meat,171.2,OUT003,Medium,Tier 1,Departmental Store,27,4392.14
15.93,Regular,0.026,Baking Goods,168.48,OUT001,High,Tier 2,Supermarket Type1,39,4631.76
11.91,No Sugar,0.098,Health and Hygiene,160.78,OUT004,Medium,Tier 2,Supermarket Type2,17,3566.9
9.47,No Sugar,0.065,Household,177.81,OUT004,Medium,Tier 2,Supermarket Type2,17,3362.6
14.87,No Sugar,0.13,Household,184.9,OUT001,High,Tier 2,Supermarket Type1,39,4728.24
14.38,Low Sugar,0.042,Fruits and Vegetables,181.63,OUT001,High,Tier 2,Supermarket Type1,39,4551.13
14.23,Low Sugar,0.076,Dairy,188.09,OUT001,High,Tier 2,Supermarket Type1,39,4648.93
11.36,Low Sugar,0.103,Dairy,111.23,OUT001,High,Tier 2,Supermarket Type1,39,4986.34
11.91,Regular,0.174,Meat,101.32,OUT001,High,Tier 2,Supermarket Type1,39,3455.38
13.45,Regular,0.032,Canned,148.69,OUT004,Medium,Tier 2,Supermarket Type2,17,3668.61
13.07,Low Sugar,0.045,Soft Drinks,161.18,OUT004,Medium,Tier 2,Supermarket Type2,17,3836.9
11.64,Low Sugar,0.056,Fruits and Vegetables,71.59,OUT002,Small,Tier 3,Food Mart,28,1680.56
12.22,Regular,0.094,Baking Goods,125.86,OUT004,Medium,Tier 2,Supermarket Type2,17,2922.47
10.22,Low Sugar,0.075,Baking Goods,108.72,OUT002,Small,Tier 3,Food Mart,28,2118.53
13.76,Low Sugar,0.034,Canned,132.72,OUT004,Medium,Tier 2,Supermarket Type2,17,3410.72
10.61,No Sugar,0.196,Household,154.17,OUT004,Medium,Tier 2,Supermarket Type2,17,3138.02
8.31,Low Sugar,0.031,Snack Foods,92.66,OUT002,Small,Tier 3,Food Mart,28,1358.35
12.77,Low Sugar,0.068,Fruits and Vegetables,140.79,OUT004,Medium,Tier 2,Supermarket Type2,17,3351.09
14.05,Regular,0.113,Dairy,140.02,OUT004,Medium,Tier 2,Supermarket Type2,17,3625.22
15.59,Low Sugar,0.139,Baking Goods,158.35,OUT003,Medium,Tier 1,Departmental Store,27,4348.75
16.57,Regular,0.046,Meat,201.92,OUT003,Medium,Tier 1,Departmental Store,27,5461.78
12.05,Regular,0.175,Canned,122.68,OUT004,Medium,Tier 2,Supermarket Type2,17,2817.7
12.89,Regular,0.023,Snack Foods,101.86,OUT004,Medium,Tier 2,Supermarket Type2,17,2581.85
8.16,No Sugar,0.025,Household,104.51,OUT002,Small,Tier 3,Food Mart,28,1567.08
11.12,Low Sugar,0.184,Dairy,195.38,OUT001,High,Tier 2,Supermarket Type1,39,4096.73
12.92,Regular,0.191,Dairy,161.6,OUT004,Medium,Tier 2,Supermarket Type2,17,3812.29
13.39,Low Sugar,0.117,Dairy,151.09,OUT004,Medium,Tier 2,Supermarket Type2,17,2135.61
14.52,Low Sugar,0.075,Canned,151.36,OUT004,Medium,Tier 2,Supermarket Type2,17,3963.16
14.74,Low Sugar,0.085,Hard Drinks,187.29,OUT001,High,Tier 2,Supermarket Type1,39,4749.78
9.08,Low Sugar,0.085,Baking Goods,150.86,OUT004,Medium,Tier 2,Supermarket Type2,17,2723.52
13.6,Low Sugar,0.082,Frozen Foods,159.22,OUT004,Medium,Tier 2,Supermarket Type2,17,3916.47
14.57,Low Sugar,0.138,Fruits and Vegetables,147.77,OUT004,Medium,Tier 2,Supermarket Type2,17,3902.7
12.92,Low Sugar,0.028,Fruits and Vegetables,191.12,OUT003,Medium,Tier 1,Departmental Store,27,4416.12
10.86,Regular,0.05,Fruits and Vegetables,137.11,OUT004,Medium,Tier 2,Supermarket Type2,17,2845.72
11.41,No Sugar,0.113,Household,143.49,OUT004,Medium,Tier 2,Supermarket Type2,17,3099.47
17.77,Low Sugar,0.113,Frozen Foods,191.63,OUT003,Medium,Tier 1,Departmental Store,27,5522.96
12.57,Low Sugar,0.036,Soft Drinks,136.27,OUT002,Small,Tier 3,Food Mart,28,1124.44
11.51,Low Sugar,0.038,Fruits and Vegetables,143.04,OUT004,Medium,Tier 2,Supermarket Type2,17,3113.1
18.74,Low Sugar,0.034,Dairy,184.15,OUT003,Medium,Tier 1,Departmental Store,27,5589.63
14.35,No Sugar,0.053,Household,173.04,OUT003,Medium,Tier 1,Departmental Store,27,4369.89
10.81,Regular,0.027,Frozen Foods,166.85,OUT004,Medium,Tier 2,Supermarket Type2,17,3441.73
12.68,Low Sugar,0.03,Snack Foods,133.19,OUT004,Medium,Tier 2,Supermarket Type2,17,3176.35
12.67,No Sugar,0.054,Health and Hygiene,158.53,OUT004,Medium,Tier 2,Supermarket Type2,17,3691.88
11.69,No Sugar,0.035,Others,183.71,OUT004,Medium,Tier 2,Supermarket Type2,17,3985.57
13.06,Regular,0.055,Frozen Foods,152.58,OUT004,Medium,Tier 2,Supermarket Type2,17,3658.47
13.13,Regular,0.022,Dairy,138.97,OUT004,Medium,Tier 2,Supermarket Type2,17,3395.52
14.55,Low Sugar,0.08,Baking Goods,186.12,OUT001,High,Tier 2,Supermarket Type1,39,4681.45
10.9,No Sugar,0.067,Household,178.42,OUT004,Medium,Tier 2,Supermarket Type2,17,3698.71
14.32,Low Sugar,0.013,Baking Goods,182.57,OUT001,High,Tier 2,Supermarket Type1,39,4556.25
10.77,Low Sugar,0.049,Fruits and Vegetables,169.27,OUT003,Medium,Tier 1,Departmental Store,27,6744.58
14.56,Low Sugar,0.041,Dairy,173.87,OUT003,Medium,Tier 1,Departmental Store,27,4433.58
15.52,Low Sugar,0.122,Dairy,138.6,OUT004,Medium,Tier 2,Supermarket Type2,17,3927.88
15.56,Low Sugar,0.036,Frozen Foods,193.44,OUT003,Medium,Tier 1,Departmental Store,27,5059.8
15.15,Regular,0.021,Snack Foods,130.79,OUT004,Medium,Tier 2,Supermarket Type2,17,3685.57
9.99,Low Sugar,0.007,Frozen Foods,137.08,OUT004,Medium,Tier 2,Supermarket Type2,17,2452.31
11.92,Regular,0.031,Dairy,138.42,OUT002,Small,Tier 3,Food Mart,28,800.44
10.38,No Sugar,0.094,Household,96.67,OUT002,Small,Tier 3,Food Mart,28,1909.26
12.84,Low Sugar,0.109,Meat,175.87,OUT001,High,Tier 2,Supermarket Type1,39,4086.02
15.67,Regular,0.076,Frozen Foods,135.36,OUT004,Medium,Tier 2,Supermarket Type2,17,3897.08
15.63,Regular,0.036,Snack Foods,156.5,OUT003,Medium,Tier 1,Departmental Store,27,4320.23
11.39,Low Sugar,0.064,Snack Foods,124.5,OUT004,Medium,Tier 2,Supermarket Type2,17,2707.77
8.62,No Sugar,0.049,Health and Hygiene,141.9,OUT001,High,Tier 2,Supermarket Type1,39,2436.2
12.16,Low Sugar,0.017,Snack Foods,174.77,OUT004,Medium,Tier 2,Supermarket Type2,17,3909.65
11.77,Low Sugar,0.057,Dairy,132.2,OUT004,Medium,Tier 2,Supermarket Type2,17,2951.21
11.61,Regular,0.035,Canned,123.09,OUT004,Medium,Tier 2,Supermarket Type2,17,2727.15
11.52,No Sugar,0.043,Household,110.57,OUT001,High,Tier 2,Supermarket Type1,39,2451.61
10.97,Regular,0.023,Baking Goods,146.95,OUT004,Medium,Tier 2,Supermarket Type2,17,3071.95
8.69,No Sugar,0.063,Health and Hygiene,143.86,OUT001,High,Tier 2,Supermarket Type1,39,2493.76
15.01,No Sugar,0.032,Health and Hygiene,181.13,OUT001,High,Tier 2,Supermarket Type1,39,4682.53
13.09,Low Sugar,0.148,Dairy,124.13,OUT004,Medium,Tier 2,Supermarket Type2,17,3084.52
10.95,Low Sugar,0.066,Breakfast,171.68,OUT004,Medium,Tier 2,Supermarket Type2,17,3572.03
15.36,Regular,0.113,Canned,114.93,OUT004,Medium,Tier 2,Supermarket Type2,17,4422.47
13.85,Low Sugar,0.146,Dairy,151.4,OUT004,Medium,Tier 2,Supermarket Type2,17,3812.51
13.22,Regular,0.036,Fruits and Vegetables,162.57,OUT004,Medium,Tier 2,Supermarket Type2,17,3899.02
12.21,No Sugar,0.075,Household,151.2,OUT004,Medium,Tier 2,Supermarket Type2,17,3439.01
13.08,No Sugar,0.052,Health and Hygiene,202.0,OUT003,Medium,Tier 1,Departmental Store,27,5449.81
11.23,Low Sugar,0.061,Fruits and Vegetables,170.56,OUT004,Medium,Tier 2,Supermarket Type2,17,3612.66
11.61,Low Sugar,0.062,Snack Foods,140.06,OUT004,Medium,Tier 2,Supermarket Type2,17,3073.93
9.91,No Sugar,0.038,Health and Hygiene,68.04,OUT002,Small,Tier 3,Food Mart,28,1216.1
10.71,Low Sugar,0.009,Frozen Foods,133.26,OUT004,Medium,Tier 2,Supermarket Type2,17,2731.64
8.98,Low Sugar,0.041,Meat,145.29,OUT004,Medium,Tier 2,Supermarket Type2,17,2586.69
12.84,Low Sugar,0.047,Snack Foods,147.58,OUT004,Medium,Tier 2,Supermarket Type2,17,3506.54
14.73,Low Sugar,0.143,Snack Foods,165.1,OUT002,Small,Tier 3,Food Mart,28,1160.47
12.94,Low Sugar,0.075,Snack Foods,109.45,OUT004,Medium,Tier 2,Supermarket Type2,17,2748.86
10.46,Low Sugar,0.103,Fruits and Vegetables,100.58,OUT002,Small,Tier 3,Food Mart,28,2007.53
12.69,Low Sugar,0.086,Soft Drinks,147.16,OUT004,Medium,Tier 2,Supermarket Type2,17,3463.98
15.94,Low Sugar,0.046,Frozen Foods,195.24,OUT003,Medium,Tier 1,Departmental Store,27,5183.43
11.06,Regular,0.031,Dairy,160.42,OUT004,Medium,Tier 2,Supermarket Type2,17,3367.83
10.36,Regular,0.035,Fruits and Vegetables,182.68,OUT004,Medium,Tier 2,Supermarket Type2,17,3665.46
17.17,Low Sugar,0.011,Snack Foods,181.7,OUT003,Medium,Tier 1,Departmental Store,27,5182.88
13.58,Low Sugar,0.104,Baking Goods,130.78,OUT004,Medium,Tier 2,Supermarket Type2,17,3330.43
12.37,No Sugar,0.154,Health and Hygiene,107.55,OUT004,Medium,Tier 2,Supermarket Type2,17,5170.08
8.93,Low Sugar,0.047,Starchy Foods,139.71,OUT001,High,Tier 2,Supermarket Type1,39,2462.46
12.93,Low Sugar,0.025,Dairy,168.67,OUT004,Medium,Tier 2,Supermarket Type2,17,3958.54
10.27,Low Sugar,0.04,Baking Goods,169.39,OUT004,Medium,Tier 2,Supermarket Type2,17,3371.62
11.45,Regular,0.124,Canned,125.22,OUT004,Medium,Tier 2,Supermarket Type2,17,2734.52
13.21,Low Sugar,0.059,Soft Drinks,151.87,OUT004,Medium,Tier 2,Supermarket Type2,17,3677.56
10.48,Low Sugar,0.169,Baking Goods,94.81,OUT002,Small,Tier 3,Food Mart,28,1893.13
8.3,Low Sugar,0.041,Canned,88.82,OUT002,Small,Tier 3,Food Mart,28,1279.42
11.7,Low Sugar,0.108,Soft Drinks,127.24,OUT004,Medium,Tier 2,Supermarket Type2,17,4021.37
12.85,Regular,0.074,Meat,140.26,OUT004,Medium,Tier 2,Supermarket Type2,17,3358.61
16.35,Regular,0.108,Baking Goods,145.62,OUT003,Medium,Tier 1,Departmental Store,27,4259.52
13.44,Low Sugar,0.021,Frozen Foods,157.43,OUT004,Medium,Tier 2,Supermarket Type2,17,3842.89
15.79,Low Sugar,0.146,Seafood,159.01,OUT003,Medium,Tier 1,Departmental Store,27,4407.55
14.37,Low Sugar,0.154,Dairy,126.74,OUT004,Medium,Tier 2,Supermarket Type2,17,3426.76
11.87,Low Sugar,0.126,Baking Goods,143.22,OUT004,Medium,Tier 2,Supermarket Type2,17,3199.52
10.73,Low Sugar,0.036,Snack Foods,126.43,OUT004,Medium,Tier 2,Supermarket Type2,17,2596.93
14.37,Low Sugar,0.142,Fruits and Vegetables,133.57,OUT004,Medium,Tier 2,Supermarket Type2,17,3566.73
14.2,Regular,0.128,Frozen Foods,181.79,OUT001,High,Tier 2,Supermarket Type1,39,4513.23
8.76,Regular,0.062,Breakfast,149.63,OUT004,Medium,Tier 2,Supermarket Type2,17,2627.03
7.85,No Sugar,0.122,Household,113.51,OUT002,Small,Tier 3,Food Mart,28,1681.9
13.46,Low Sugar,0.075,Soft Drinks,135.73,OUT004,Medium,Tier 2,Supermarket Type2,17,3404.91
11.76,No Sugar,0.075,Health and Hygiene,158.08,OUT004,Medium,Tier 2,Supermarket Type2,17,3476.86
10.48,Low Sugar,0.04,Snack Foods,141.43,OUT004,Medium,Tier 2,Supermarket Type2,17,2469.23
12.25,Regular,0.129,Canned,179.96,OUT001,High,Tier 2,Supermarket Type1,39,4035.32
12.0,No Sugar,0.068,Household,106.16,OUT001,High,Tier 2,Supermarket Type1,39,2468.42
9.1,Low Sugar,0.12,Frozen Foods,77.12,OUT002,Small,Tier 3,Food Mart,28,1219.82
15.63,Low Sugar,0.054,Dairy,184.91,OUT002,Small,Tier 3,Food Mart,28,903.76
12.54,Low Sugar,0.075,Breakfast,144.1,OUT004,Medium,Tier 2,Supermarket Type2,17,3367.78
12.71,Low Sugar,0.089,Dairy,127.94,OUT004,Medium,Tier 2,Supermarket Type2,17,3074.85
12.46,Low Sugar,0.097,Hard Drinks,91.54,OUT002,Small,Tier 3,Food Mart,28,2274.65
10.55,Low Sugar,0.15,Frozen Foods,132.82,OUT004,Medium,Tier 2,Supermarket Type2,17,2688.24
14.06,Regular,0.047,Soft Drinks,160.08,OUT001,High,Tier 2,Supermarket Type1,39,4039.29
12.83,Low Sugar,0.09,Soft Drinks,166.31,OUT004,Medium,Tier 2,Supermarket Type2,17,3887.04
14.42,Low Sugar,0.129,Frozen Foods,152.98,OUT004,Medium,Tier 2,Supermarket Type2,17,3974.95
13.28,Low Sugar,0.071,Hard Drinks,127.34,OUT004,Medium,Tier 2,Supermarket Type2,17,3191.77
13.26,Low Sugar,0.093,Snack Foods,95.67,OUT004,Medium,Tier 2,Supermarket Type2,17,2540.04
12.42,Regular,0.076,Frozen Foods,116.05,OUT004,Medium,Tier 2,Supermarket Type2,17,2766.26
7.33,No Sugar,0.031,Household,83.2,OUT002,Small,Tier 3,Food Mart,28,944.3
10.25,No Sugar,0.016,Household,150.06,OUT004,Medium,Tier 2,Supermarket Type2,17,2972.86
8.97,No Sugar,0.049,Health and Hygiene,95.58,OUT002,Small,Tier 3,Food Mart,28,1567.44
12.25,Low Sugar,0.061,Baking Goods,164.38,OUT004,Medium,Tier 2,Supermarket Type2,17,3716.68
10.82,Low Sugar,0.057,Breakfast,154.82,OUT004,Medium,Tier 2,Supermarket Type2,17,3198.34
13.3,Regular,0.066,Canned,150.81,OUT004,Medium,Tier 2,Supermarket Type2,17,3676.38
15.88,Low Sugar,0.082,Canned,175.63,OUT001,High,Tier 2,Supermarket Type1,39,4768.83
12.88,Regular,0.057,Hard Drinks,189.44,OUT003,Medium,Tier 1,Departmental Store,27,4373.03
15.67,Low Sugar,0.036,Hard Drinks,180.71,OUT001,High,Tier 2,Supermarket Type1,39,4823.69
12.52,Low Sugar,0.042,Fruits and Vegetables,115.53,OUT004,Medium,Tier 2,Supermarket Type2,17,2779.81
14.92,No Sugar,0.03,Health and Hygiene,188.95,OUT001,High,Tier 2,Supermarket Type1,39,4823.31
14.35,Low Sugar,0.043,Snack Foods,129.57,OUT004,Medium,Tier 2,Supermarket Type2,17,3480.56
11.17,Low Sugar,0.016,Meat,137.87,OUT004,Medium,Tier 2,Supermarket Type2,17,4447.91
12.37,Regular,0.096,Fruits and Vegetables,159.01,OUT004,Medium,Tier 2,Supermarket Type2,17,3635.05
15.25,Regular,0.085,Canned,122.62,OUT004,Medium,Tier 2,Supermarket Type2,17,3540.01
14.99,Regular,0.014,Frozen Foods,174.24,OUT001,High,Tier 2,Supermarket Type1,39,4537.88
13.96,No Sugar,0.123,Household,164.56,OUT003,Medium,Tier 1,Departmental Store,27,6313.22
11.95,No Sugar,0.086,Household,155.99,OUT004,Medium,Tier 2,Supermarket Type2,17,3477.0
8.76,Regular,0.024,Meat,139.86,OUT001,High,Tier 2,Supermarket Type1,39,2427.66
14.02,No Sugar,0.02,Household,176.65,OUT003,Medium,Tier 1,Departmental Store,27,4368.85
10.72,No Sugar,0.049,Health and Hygiene,92.94,OUT002,Small,Tier 3,Food Mart,28,1910.53
11.58,Regular,0.172,Dairy,99.03,OUT002,Small,Tier 3,Food Mart,28,2229.47
14.57,Low Sugar,0.06,Snack Foods,161.93,OUT001,High,Tier 2,Supermarket Type1,39,4191.84
14.06,Low Sugar,0.154,Breads,136.44,OUT004,Medium,Tier 2,Supermarket Type2,17,3553.99
10.87,Low Sugar,0.105,Frozen Foods,106.74,OUT002,Small,Tier 3,Food Mart,28,2224.99
13.15,Low Sugar,0.016,Fruits and Vegetables,146.39,OUT004,Medium,Tier 2,Supermarket Type2,17,3083.57
14.1,Low Sugar,0.026,Fruits and Vegetables,154.98,OUT004,Medium,Tier 2,Supermarket Type2,17,3943.0
16.47,Low Sugar,0.059,Seafood,128.65,OUT004,Medium,Tier 2,Supermarket Type2,17,3940.21
12.85,Regular,0.13,Fruits and Vegetables,132.12,OUT004,Medium,Tier 2,Supermarket Type2,17,3191.96
11.13,Regular,0.088,Dairy,135.51,OUT004,Medium,Tier 2,Supermarket Type2,17,2873.38
14.7,Regular,0.077,Hard Drinks,212.65,OUT003,Medium,Tier 1,Departmental Store,27,5259.27
15.34,Low Sugar,0.076,Snack Foods,123.15,OUT004,Medium,Tier 2,Supermarket Type2,17,3571.23
10.47,Regular,0.01,Canned,130.16,OUT004,Medium,Tier 2,Supermarket Type2,17,2614.32
12.29,Low Sugar,0.047,Breakfast,123.19,OUT004,Medium,Tier 2,Supermarket Type2,17,2883.44
10.74,Low Sugar,0.13,Soft Drinks,107.17,OUT002,Small,Tier 3,Food Mart,28,2205.39
15.38,Regular,0.05,Canned,150.32,OUT001,High,Tier 2,Supermarket Type1,39,4135.8
10.77,Low Sugar,0.12,Baking Goods,99.48,OUT002,Small,Tier 3,Food Mart,28,2055.18
11.36,Low Sugar,0.097,Baking Goods,136.92,OUT004,Medium,Tier 2,Supermarket Type2,17,2955.42
13.44,No Sugar,0.076,Household,137.65,OUT004,Medium,Tier 2,Supermarket Type2,17,3440.0
13.71,Regular,0.092,Snack Foods,180.21,OUT003,Medium,Tier 1,Departmental Store,27,4371.51
12.56,Low Sugar,0.105,Canned,155.88,OUT004,Medium,Tier 2,Supermarket Type2,17,2211.47
11.23,No Sugar,0.065,Health and Hygiene,175.35,OUT004,Medium,Tier 2,Supermarket Type2,17,3710.49
13.46,No Sugar,0.011,Household,133.21,OUT004,Medium,Tier 2,Supermarket Type2,17,3352.49
10.92,Regular,0.036,Baking Goods,140.2,OUT004,Medium,Tier 2,Supermarket Type2,17,2922.79
11.86,No Sugar,0.158,Household,129.18,OUT004,Medium,Tier 2,Supermarket Type2,17,2908.09
13.11,Low Sugar,0.191,Starchy Foods,159.36,OUT004,Medium,Tier 2,Supermarket Type2,17,3807.67
10.03,Regular,0.096,Snack Foods,151.05,OUT004,Medium,Tier 2,Supermarket Type2,17,2942.09
15.32,Low Sugar,0.183,Baking Goods,196.69,OUT003,Medium,Tier 1,Departmental Store,27,5072.08
12.31,Low Sugar,0.023,Snack Foods,140.68,OUT004,Medium,Tier 2,Supermarket Type2,17,3246.84
12.71,Low Sugar,0.029,Canned,145.61,OUT004,Medium,Tier 2,Supermarket Type2,17,3438.07
13.24,Regular,0.131,Canned,171.54,OUT001,High,Tier 2,Supermarket Type1,39,4088.19
10.64,No Sugar,0.034,Health and Hygiene,123.88,OUT004,Medium,Tier 2,Supermarket Type2,17,2524.16
13.72,No Sugar,0.056,Health and Hygiene,142.14,OUT004,Medium,Tier 2,Supermarket Type2,17,3594.15
16.32,Regular,0.018,Soft Drinks,174.02,OUT001,High,Tier 2,Supermarket Type1,39,4833.61
16.22,Regular,0.023,Snack Foods,228.38,OUT003,Medium,Tier 1,Departmental Store,27,5923.05
12.21,Low Sugar,0.168,Frozen Foods,118.01,OUT004,Medium,Tier 2,Supermarket Type2,17,2758.44
12.38,Low Sugar,0.039,Dairy,153.98,OUT004,Medium,Tier 2,Supermarket Type2,17,3533.3
13.07,Low Sugar,0.019,Fruits and Vegetables,123.23,OUT004,Medium,Tier 2,Supermarket Type2,17,3060.38
13.3,No Sugar,0.046,Household,152.97,OUT004,Medium,Tier 2,Supermarket Type2,17,3720.57
13.53,Regular,0.136,Baking Goods,133.19,OUT004,Medium,Tier 2,Supermarket Type2,17,3367.73
13.89,Low Sugar,0.047,Meat,153.26,OUT004,Medium,Tier 2,Supermarket Type2,17,3859.63
13.4,Regular,0.033,Dairy,164.14,OUT004,Medium,Tier 2,Supermarket Type2,17,3971.28
9.74,Low Sugar,0.036,Baking Goods,89.74,OUT002,Small,Tier 3,Food Mart,28,1621.92
12.25,Regular,0.031,Meat,102.71,OUT001,High,Tier 2,Supermarket Type1,39,2456.43
11.95,No Sugar,0.062,Household,168.29,OUT004,Medium,Tier 2,Supermarket Type2,17,3728.5
16.46,Low Sugar,0.173,Fruits and Vegetables,200.07,OUT003,Medium,Tier 1,Departmental Store,27,5398.91
13.59,Low Sugar,0.069,Dairy,150.54,OUT004,Medium,Tier 2,Supermarket Type2,17,3735.87
13.28,Low Sugar,0.075,Breads,215.81,OUT003,Medium,Tier 1,Departmental Store,27,5002.16
12.0,No Sugar,0.118,Household,81.91,OUT002,Small,Tier 3,Food Mart,28,1739.34
16.17,Regular,0.156,Canned,132.92,OUT004,Medium,Tier 2,Supermarket Type2,17,2080.92
13.29,Low Sugar,0.128,Fruits and Vegetables,192.34,OUT002,Small,Tier 3,Food Mart,28,1120.76
11.87,Low Sugar,0.1,Baking Goods,130.28,OUT004,Medium,Tier 2,Supermarket Type2,17,2933.24
10.77,Low Sugar,0.014,Frozen Foods,129.05,OUT004,Medium,Tier 2,Supermarket Type2,17,2658.68
12.08,Regular,0.034,Fruits and Vegetables,142.25,OUT004,Medium,Tier 2,Supermarket Type2,17,3224.96
13.31,Regular,0.087,Breads,131.74,OUT004,Medium,Tier 2,Supermarket Type2,17,3288.69
16.33,No Sugar,0.142,Household,187.24,OUT003,Medium,Tier 1,Departmental Store,27,5107.18
