Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total,Store_Age
9.59,Regular,0.028,Breakfast,180.74,OUT004,Medium,Tier 2,Supermarket Type2,3449.91,17
11.43,Low Sugar,0.137,Snack Foods,124.91,OUT004,Medium,Tier 2,Supermarket Type2,2725.28,17
11.36,Low Sugar,0.03,Meat,117.89,OUT004,Medium,Tier 2,Supermarket Type2,2565.43,17
13.73,Regular,0.015,Frozen Foods,156.86,OUT004,Medium,Tier 2,Supermarket Type2,3896.71,17
10.34,No Sugar,0.022,Household,115.39,OUT002,Small,Tier 3,Food Mart,2284.23,28
12.41,Low Sugar,0.029,Frozen Foods,118.15,OUT004,Medium,Tier 2,Supermarket Type2,2808.07,17
15.77,No Sugar,0.009,Others,157.63,OUT003,Medium,Tier 1,Departmental Store,4374.63,27
10.44,Low Sugar,0.024,Canned,105.54,OUT002,Small,Tier 3,Food Mart,2103.6,28
10.59,Low Sugar,0.175,Baking Goods,145.88,OUT004,Medium,Tier 2,Supermarket Type2,2964.37,17
11.75,No Sugar,0.123,Household,163.78,OUT004,Medium,Tier 2,Supermarket Type2,3591.08,17
12.71,Low Sugar,0.089,Dairy,127.94,OUT004,Medium,Tier 2,Supermarket Type2,3074.85,17
12.47,Regular,0.009,Soft Drinks,141.94,OUT004,Medium,Tier 2,Supermarket Type2,3307.25,17
8.94,No Sugar,0.045,Health and Hygiene,143.01,OUT004,Medium,Tier 2,Supermarket Type2,2531.3,17
11.07,Low Sugar,0.089,Snack Foods,122.63,OUT004,Medium,Tier 2,Supermarket Type2,2596.74,17
15.42,Regular,0.047,Meat,150.21,OUT002,Small,Tier 3,Food Mart,1594.65,28
8.25,Low Sugar,0.108,Soft Drinks,113.37,OUT002,Small,Tier 3,Food Mart,1768.94,28
10.0,Regular,0.156,Canned,108.64,OUT002,Small,Tier 3,Food Mart,1509.55,28
12.14,Low Sugar,0.008,Baking Goods,124.43,OUT004,Medium,Tier 2,Supermarket Type2,2874.73,17
8.13,No Sugar,0.14,Health and Hygiene,82.6,OUT002,Small,Tier 3,Food Mart,1113.56,28
11.65,Regular,0.043,Meat,104.18,OUT001,High,Tier 2,Supermarket Type1,2349.56,39
12.37,Low Sugar,0.037,Baking Goods,120.81,OUT004,Medium,Tier 2,Supermarket Type2,2852.93,17
15.38,No Sugar,0.041,Household,168.62,OUT001,High,Tier 2,Supermarket Type1,4512.31,39
11.9,Low Sugar,0.086,Canned,125.64,OUT004,Medium,Tier 2,Supermarket Type2,2844.73,17
12.1,Low Sugar,0.021,Frozen Foods,177.22,OUT004,Medium,Tier 2,Supermarket Type2,3945.59,17
10.48,Low Sugar,0.04,Snack Foods,141.43,OUT004,Medium,Tier 2,Supermarket Type2,2469.23,17
7.76,Regular,0.191,Canned,147.19,OUT001,High,Tier 2,Supermarket Type1,2350.24,39
17.44,Low Sugar,0.016,Fruits and Vegetables,173.84,OUT003,Medium,Tier 1,Departmental Store,5083.62,27
13.28,Regular,0.141,Fruits and Vegetables,140.08,OUT004,Medium,Tier 2,Supermarket Type2,3452.88,17
11.02,Low Sugar,0.072,Fruits and Vegetables,124.03,OUT004,Medium,Tier 2,Supermarket Type2,2614.68,17
11.26,Regular,0.105,Fruits and Vegetables,154.4,OUT004,Medium,Tier 2,Supermarket Type2,2817.12,17
11.43,Low Sugar,0.021,Canned,123.46,OUT004,Medium,Tier 2,Supermarket Type2,2694.93,17
12.03,Regular,0.04,Baking Goods,131.83,OUT004,Medium,Tier 2,Supermarket Type2,3001.19,17
9.06,Low Sugar,0.077,Meat,110.33,OUT002,Small,Tier 3,Food Mart,1891.49,28
9.64,Low Sugar,0.09,Snack Foods,122.95,OUT002,Small,Tier 3,Food Mart,2278.82,28
10.93,Regular,0.171,Dairy,146.74,OUT004,Medium,Tier 2,Supermarket Type2,3058.1,17
8.42,Regular,0.043,Meat,107.89,OUT001,High,Tier 2,Supermarket Type1,3465.03,39
11.93,No Sugar,0.177,Health and Hygiene,143.47,OUT004,Medium,Tier 2,Supermarket Type2,3216.17,17
12.37,Low Sugar,0.048,Breads,146.7,OUT004,Medium,Tier 2,Supermarket Type2,3383.69,17
10.25,Low Sugar,0.038,Hard Drinks,161.4,OUT004,Medium,Tier 2,Supermarket Type2,3205.04,17
10.62,Regular,0.147,Snack Foods,123.71,OUT004,Medium,Tier 2,Supermarket Type2,2516.48,17
9.89,Low Sugar,0.038,Fruits and Vegetables,117.74,OUT002,Small,Tier 3,Food Mart,2230.43,28
14.17,Regular,0.026,Breakfast,169.74,OUT003,Medium,Tier 1,Departmental Store,4259.99,27
10.01,Low Sugar,0.062,Snack Foods,122.51,OUT001,High,Tier 2,Supermarket Type1,2355.26,39
15.95,Low Sugar,0.05,Fruits and Vegetables,197.42,OUT003,Medium,Tier 1,Departmental Store,5229.13,27
10.99,Low Sugar,0.057,Breakfast,145.0,OUT004,Medium,Tier 2,Supermarket Type2,3035.09,17
16.63,Regular,0.041,Frozen Foods,177.57,OUT003,Medium,Tier 1,Departmental Store,4977.29,27
16.96,Regular,0.174,Dairy,196.7,OUT003,Medium,Tier 1,Departmental Store,5442.15,27
14.94,No Sugar,0.233,Household,150.65,OUT001,High,Tier 2,Supermarket Type1,4044.67,39
15.75,Low Sugar,0.062,Snack Foods,210.8,OUT003,Medium,Tier 1,Departmental Store,5457.11,27
11.01,Low Sugar,0.03,Baking Goods,153.17,OUT004,Medium,Tier 2,Supermarket Type2,3206.61,17
12.46,No Sugar,0.021,Household,129.58,OUT003,Medium,Tier 1,Departmental Store,5896.18,27
13.57,Low Sugar,0.152,Frozen Foods,133.05,OUT004,Medium,Tier 2,Supermarket Type2,3373.87,17
10.06,Low Sugar,0.066,Snack Foods,138.78,OUT004,Medium,Tier 2,Supermarket Type2,2698.59,17
14.38,Low Sugar,0.046,Fruits and Vegetables,152.93,OUT004,Medium,Tier 2,Supermarket Type2,3963.58,17
13.41,Regular,0.086,Canned,138.12,OUT004,Medium,Tier 2,Supermarket Type2,3442.0,17
12.82,Low Sugar,0.097,Fruits and Vegetables,120.47,OUT004,Medium,Tier 2,Supermarket Type2,2947.79,17
14.28,No Sugar,0.042,Health and Hygiene,179.4,OUT003,Medium,Tier 1,Departmental Store,4483.94,27
12.84,Low Sugar,0.118,Fruits and Vegetables,114.47,OUT004,Medium,Tier 2,Supermarket Type2,2828.48,17
12.57,Low Sugar,0.111,Snack Foods,148.71,OUT004,Medium,Tier 2,Supermarket Type2,3467.88,17
12.87,Regular,0.035,Seafood,181.65,OUT003,Medium,Tier 1,Departmental Store,4211.02,27
12.83,Low Sugar,0.095,Canned,159.77,OUT004,Medium,Tier 2,Supermarket Type2,3753.24,17
14.64,Low Sugar,0.021,Snack Foods,186.8,OUT001,High,Tier 2,Supermarket Type1,4715.17,39
11.57,Low Sugar,0.042,Frozen Foods,129.84,OUT004,Medium,Tier 2,Supermarket Type2,3563.66,17
13.68,Low Sugar,0.105,Soft Drinks,183.97,OUT003,Medium,Tier 1,Departmental Store,4441.31,27
11.61,Low Sugar,0.023,Dairy,164.4,OUT004,Medium,Tier 2,Supermarket Type2,3572.93,17
12.46,Low Sugar,0.049,Frozen Foods,135.85,OUT004,Medium,Tier 2,Supermarket Type2,3181.06,17
17.06,Low Sugar,0.081,Frozen Foods,207.19,OUT003,Medium,Tier 1,Departmental Store,5681.26,27
10.55,No Sugar,0.041,Household,181.19,OUT004,Medium,Tier 2,Supermarket Type2,3677.59,17
13.31,No Sugar,0.12,Others,132.37,OUT004,Medium,Tier 2,Supermarket Type2,3301.78,17
12.17,Low Sugar,0.025,Meat,108.29,OUT004,Medium,Tier 2,Supermarket Type2,2552.45,17
9.8,No Sugar,0.096,Household,111.52,OUT002,Small,Tier 3,Food Mart,2082.24,28
14.71,Low Sugar,0.024,Snack Foods,197.02,OUT001,High,Tier 2,Supermarket Type1,4941.66,39
11.33,Low Sugar,0.077,Fruits and Vegetables,190.77,OUT001,High,Tier 2,Supermarket Type1,4049.72,39
10.27,Low Sugar,0.27,Snack Foods,120.26,OUT001,High,Tier 2,Supermarket Type1,2367.16,39
14.64,Low Sugar,0.074,Snack Foods,200.85,OUT001,High,Tier 2,Supermarket Type1,2626.61,39
14.28,No Sugar,0.019,Household,133.7,OUT004,Medium,Tier 2,Supermarket Type2,3547.78,17
13.78,Low Sugar,0.081,Frozen Foods,124.38,OUT002,Small,Tier 3,Food Mart,516.91,28
9.38,No Sugar,0.119,Household,97.46,OUT002,Small,Tier 3,Food Mart,1698.42,28
9.84,Regular,0.033,Frozen Foods,112.43,OUT002,Small,Tier 3,Food Mart,2108.62,28
14.62,Low Sugar,0.027,Dairy,184.18,OUT001,High,Tier 2,Supermarket Type1,4658.55,39
11.1,Regular,0.028,Frozen Foods,113.17,OUT001,High,Tier 2,Supermarket Type1,4810.31,39
11.49,Low Sugar,0.018,Dairy,144.37,OUT004,Medium,Tier 2,Supermarket Type2,3137.07,17
11.86,Low Sugar,0.14,Canned,122.12,OUT004,Medium,Tier 2,Supermarket Type2,2764.76,17
14.23,Low Sugar,0.046,Snack Foods,107.34,OUT004,Medium,Tier 2,Supermarket Type2,2997.33,17
14.54,Regular,0.035,Fruits and Vegetables,186.44,OUT001,High,Tier 2,Supermarket Type1,4686.75,39
8.57,Low Sugar,0.04,Fruits and Vegetables,124.25,OUT003,Medium,Tier 1,Departmental Store,6743.27,27
14.18,Low Sugar,0.073,Meat,158.5,OUT001,High,Tier 2,Supermarket Type1,4033.96,39
14.18,Regular,0.069,Dairy,154.64,OUT004,Medium,Tier 2,Supermarket Type2,3953.36,17
10.31,Low Sugar,0.044,Fruits and Vegetables,146.34,OUT004,Medium,Tier 2,Supermarket Type2,2908.78,17
10.08,No Sugar,0.028,Household,104.89,OUT002,Small,Tier 3,Food Mart,2009.67,28
14.12,Low Sugar,0.042,Fruits and Vegetables,112.65,OUT004,Medium,Tier 2,Supermarket Type2,3081.93,17
12.88,No Sugar,0.017,Health and Hygiene,140.24,OUT004,Medium,Tier 2,Supermarket Type2,3364.81,17
14.57,Low Sugar,0.007,Dairy,204.56,OUT003,Medium,Tier 1,Departmental Store,5063.57,27
14.23,Low Sugar,0.128,Soft Drinks,160.44,OUT001,High,Tier 2,Supermarket Type1,4084.04,39
12.24,Low Sugar,0.031,Meat,146.86,OUT004,Medium,Tier 2,Supermarket Type2,3356.78,17
15.85,Low Sugar,0.038,Fruits and Vegetables,195.05,OUT003,Medium,Tier 1,Departmental Store,5157.62,27
9.07,Low Sugar,0.062,Snack Foods,123.23,OUT002,Small,Tier 3,Food Mart,2156.45,28
11.01,Regular,0.047,Canned,127.09,OUT004,Medium,Tier 2,Supermarket Type2,2672.84,17
10.93,Low Sugar,0.018,Soft Drinks,173.95,OUT004,Medium,Tier 2,Supermarket Type2,3614.0,17
13.02,No Sugar,0.09,Household,149.58,OUT004,Medium,Tier 2,Supermarket Type2,3588.46,17
17.17,Low Sugar,0.011,Snack Foods,181.7,OUT003,Medium,Tier 1,Departmental Store,5182.88,27
13.12,Low Sugar,0.097,Snack Foods,175.61,OUT001,High,Tier 2,Supermarket Type1,4143.01,39
13.8,Low Sugar,0.036,Meat,135.45,OUT004,Medium,Tier 2,Supermarket Type2,3475.59,17
13.09,Low Sugar,0.013,Starchy Foods,148.95,OUT004,Medium,Tier 2,Supermarket Type2,3592.1,17
14.23,Low Sugar,0.037,Snack Foods,199.32,OUT001,High,Tier 2,Supermarket Type1,4878.79,39
12.5,Regular,0.214,Snack Foods,128.47,OUT004,Medium,Tier 2,Supermarket Type2,3039.56,17
10.47,Low Sugar,0.007,Snack Foods,147.19,OUT004,Medium,Tier 2,Supermarket Type2,2964.05,17
14.33,Low Sugar,0.011,Snack Foods,128.64,OUT004,Medium,Tier 2,Supermarket Type2,3456.9,17
13.93,Regular,0.036,Frozen Foods,109.48,OUT004,Medium,Tier 2,Supermarket Type2,2973.46,17
11.71,Low Sugar,0.054,Canned,168.98,OUT004,Medium,Tier 2,Supermarket Type2,3688.46,17
16.27,Low Sugar,0.182,Fruits and Vegetables,137.71,OUT001,High,Tier 2,Supermarket Type1,4081.07,39
9.87,Low Sugar,0.048,Snack Foods,138.23,OUT004,Medium,Tier 2,Supermarket Type2,2644.48,17
11.72,Low Sugar,0.184,Canned,129.51,OUT003,Medium,Tier 1,Departmental Store,5837.27,27
7.9,Low Sugar,0.042,Fruits and Vegetables,94.85,OUT002,Small,Tier 3,Food Mart,1312.4,28
9.56,Low Sugar,0.145,Dairy,116.65,OUT002,Small,Tier 3,Food Mart,2133.46,28
10.85,Regular,0.039,Breakfast,142.8,OUT004,Medium,Tier 2,Supermarket Type2,2960.22,17
14.1,Low Sugar,0.038,Dairy,130.42,OUT004,Medium,Tier 2,Supermarket Type2,3441.34,17
17.97,Low Sugar,0.053,Snack Foods,204.5,OUT001,High,Tier 2,Supermarket Type1,2810.35,39
11.4,Low Sugar,0.014,Snack Foods,139.9,OUT004,Medium,Tier 2,Supermarket Type2,3024.27,17
11.18,Low Sugar,0.027,Soft Drinks,147.62,OUT004,Medium,Tier 2,Supermarket Type2,3133.03,17
13.74,Low Sugar,0.154,Hard Drinks,145.73,OUT004,Medium,Tier 2,Supermarket Type2,3671.61,17
10.17,Low Sugar,0.119,Soft Drinks,119.1,OUT001,High,Tier 2,Supermarket Type1,2320.08,39
14.01,Low Sugar,0.188,Fruits and Vegetables,150.06,OUT004,Medium,Tier 2,Supermarket Type2,3822.91,17
12.27,Low Sugar,0.071,Fruits and Vegetables,149.58,OUT003,Medium,Tier 1,Departmental Store,5543.03,27
14.31,Low Sugar,0.063,Baking Goods,123.68,OUT004,Medium,Tier 2,Supermarket Type2,3350.4,17
14.13,Low Sugar,0.031,Snack Foods,149.08,OUT004,Medium,Tier 2,Supermarket Type2,3829.55,17
14.37,Regular,0.149,Dairy,172.67,OUT003,Medium,Tier 1,Departmental Store,4365.05,27
9.17,Low Sugar,0.048,Meat,150.53,OUT004,Medium,Tier 2,Supermarket Type2,2737.1,17
12.77,Regular,0.017,Starchy Foods,151.44,OUT004,Medium,Tier 2,Supermarket Type2,3568.94,17
14.14,Regular,0.022,Snack Foods,161.25,OUT001,High,Tier 2,Supermarket Type1,4079.39,39
14.14,Low Sugar,0.021,Meat,218.27,OUT003,Medium,Tier 1,Departmental Store,5246.75,27
8.06,Regular,0.054,Snack Foods,155.33,OUT004,Medium,Tier 2,Supermarket Type2,2585.62,17
14.91,Regular,0.039,Breakfast,163.56,OUT003,Medium,Tier 1,Departmental Store,4302.22,27
12.13,Regular,0.099,Meat,188.2,OUT001,High,Tier 2,Supermarket Type1,3233.31,39
15.03,Regular,0.027,Starchy Foods,200.56,OUT003,Medium,Tier 1,Departmental Store,5086.24,27
12.92,Low Sugar,0.104,Soft Drinks,110.45,OUT004,Medium,Tier 2,Supermarket Type2,2765.83,17
11.64,Low Sugar,0.104,Fruits and Vegetables,112.77,OUT003,Medium,Tier 1,Departmental Store,5595.32,27
14.18,Regular,0.062,Dairy,162.52,OUT001,High,Tier 2,Supermarket Type1,4116.57,39
9.36,No Sugar,0.073,Health and Hygiene,113.66,OUT002,Small,Tier 3,Food Mart,2053.13,28
12.03,Low Sugar,0.128,Snack Foods,166.1,OUT004,Medium,Tier 2,Supermarket Type2,3702.58,17
13.75,Low Sugar,0.017,Snack Foods,154.64,OUT004,Medium,Tier 2,Supermarket Type2,3856.15,17
13.09,Low Sugar,0.027,Fruits and Vegetables,155.83,OUT004,Medium,Tier 2,Supermarket Type2,3731.5,17
16.31,No Sugar,0.048,Others,138.19,OUT001,High,Tier 2,Supermarket Type1,4098.0,39
11.67,Regular,0.12,Fruits and Vegetables,137.27,OUT004,Medium,Tier 2,Supermarket Type2,3030.45,17
10.8,Low Sugar,0.12,Seafood,68.36,OUT002,Small,Tier 3,Food Mart,1423.82,28
11.37,Low Sugar,0.04,Dairy,161.5,OUT004,Medium,Tier 2,Supermarket Type2,3460.0,17
10.11,Regular,0.064,Meat,133.31,OUT004,Medium,Tier 2,Supermarket Type2,2597.74,17
10.71,Low Sugar,0.135,Dairy,139.94,OUT004,Medium,Tier 2,Supermarket Type2,2870.08,17
12.7,Regular,0.021,Snack Foods,133.99,OUT004,Medium,Tier 2,Supermarket Type2,3196.91,17
12.65,Regular,0.064,Snack Foods,168.33,OUT004,Medium,Tier 2,Supermarket Type2,3887.86,17
14.61,No Sugar,0.019,Health and Hygiene,114.54,OUT004,Medium,Tier 2,Supermarket Type2,5419.82,17
12.07,Low Sugar,0.147,Canned,150.09,OUT004,Medium,Tier 2,Supermarket Type2,3384.53,17
17.03,Low Sugar,0.11,Dairy,134.98,OUT003,Medium,Tier 1,Departmental Store,5055.84,27
12.78,Regular,0.05,Baking Goods,167.99,OUT004,Medium,Tier 2,Supermarket Type2,3911.7,17
17.32,Regular,0.168,Meat,191.1,OUT003,Medium,Tier 1,Departmental Store,5409.88,27
11.49,Low Sugar,0.077,Frozen Foods,148.29,OUT004,Medium,Tier 2,Supermarket Type2,3216.17,17
16.01,Regular,0.032,Dairy,135.05,OUT004,Medium,Tier 2,Supermarket Type2,3967.88,17
15.76,Low Sugar,0.103,Baking Goods,188.46,OUT002,Small,Tier 3,Food Mart,2221.71,28
16.55,Low Sugar,0.043,Dairy,179.15,OUT003,Medium,Tier 1,Departmental Store,4990.88,27
11.98,Low Sugar,0.045,Fruits and Vegetables,90.94,OUT002,Small,Tier 3,Food Mart,2152.8,28
14.02,No Sugar,0.083,Household,156.44,OUT004,Medium,Tier 2,Supermarket Type2,5101.13,17
13.06,Regular,0.034,Dairy,172.92,OUT001,High,Tier 2,Supermarket Type1,4074.34,39
8.13,Low Sugar,0.047,Snack Foods,161.05,OUT004,Medium,Tier 2,Supermarket Type2,2717.45,17
9.92,Regular,0.121,Dairy,138.47,OUT004,Medium,Tier 2,Supermarket Type2,2659.91,17
11.81,Low Sugar,0.039,Meat,144.64,OUT004,Medium,Tier 2,Supermarket Type2,3212.96,17
11.17,Low Sugar,0.035,Meat,107.26,OUT001,High,Tier 2,Supermarket Type1,2303.38,39
9.38,Regular,0.053,Fruits and Vegetables,118.33,OUT002,Small,Tier 3,Food Mart,2126.45,28
11.22,Low Sugar,0.128,Frozen Foods,175.64,OUT004,Medium,Tier 2,Supermarket Type2,3715.98,17
14.14,Low Sugar,0.06,Frozen Foods,146.62,OUT004,Medium,Tier 2,Supermarket Type2,3780.95,17
12.76,Regular,0.028,Fruits and Vegetables,141.51,OUT004,Medium,Tier 2,Supermarket Type2,3364.43,17
13.26,Regular,0.026,Soft Drinks,143.96,OUT004,Medium,Tier 2,Supermarket Type2,3528.01,17
14.14,Low Sugar,0.044,Meat,155.64,OUT004,Medium,Tier 2,Supermarket Type2,3966.19,17
11.51,Low Sugar,0.038,Fruits and Vegetables,143.04,OUT004,Medium,Tier 2,Supermarket Type2,3113.1,17
11.41,Regular,0.096,Dairy,150.57,OUT004,Medium,Tier 2,Supermarket Type2,3244.38,17
11.67,No Sugar,0.142,Others,137.1,OUT004,Medium,Tier 2,Supermarket Type2,3027.56,17
17.58,Low Sugar,0.033,Frozen Foods,169.66,OUT003,Medium,Tier 1,Departmental Store,5030.53,27
13.42,Regular,0.178,Baking Goods,169.58,OUT001,High,Tier 2,Supermarket Type1,4088.08,39
15.35,Low Sugar,0.064,Soft Drinks,177.53,OUT001,High,Tier 2,Supermarket Type1,4686.68,39
9.5,Low Sugar,0.021,Frozen Foods,126.12,OUT001,High,Tier 2,Supermarket Type1,2313.4,39
11.06,Regular,0.051,Snack Foods,106.69,OUT002,Small,Tier 3,Food Mart,2268.95,28
12.38,Low Sugar,0.087,Fruits and Vegetables,155.18,OUT004,Medium,Tier 2,Supermarket Type2,3559.54,17
7.21,Low Sugar,0.041,Snack Foods,142.57,OUT002,Small,Tier 3,Food Mart,1527.71,28
12.19,Low Sugar,0.119,Fruits and Vegetables,165.79,OUT004,Medium,Tier 2,Supermarket Type2,3731.99,17
10.71,Regular,0.176,Canned,160.48,OUT004,Medium,Tier 2,Supermarket Type2,3289.4,17
13.73,Regular,0.006,Snack Foods,108.52,OUT004,Medium,Tier 2,Supermarket Type2,2908.37,17
11.1,Regular,0.018,Meat,154.97,OUT004,Medium,Tier 2,Supermarket Type2,3264.05,17
14.17,Low Sugar,0.175,Frozen Foods,187.12,OUT001,High,Tier 2,Supermarket Type1,4615.58,39
8.58,No Sugar,0.086,Household,131.62,OUT002,Small,Tier 3,Food Mart,2217.38,28
12.81,Low Sugar,0.094,Snack Foods,118.6,OUT004,Medium,Tier 2,Supermarket Type2,2906.6,17
13.53,Low Sugar,0.018,Baking Goods,106.76,OUT004,Medium,Tier 2,Supermarket Type2,2826.44,17
13.98,Regular,0.044,Hard Drinks,179.23,OUT003,Medium,Tier 1,Departmental Store,4410.99,27
14.41,Regular,0.027,Starchy Foods,163.46,OUT001,High,Tier 2,Supermarket Type1,4185.91,39
12.75,No Sugar,0.042,Household,135.09,OUT004,Medium,Tier 2,Supermarket Type2,3231.95,17
9.92,No Sugar,0.035,Household,164.32,OUT004,Medium,Tier 2,Supermarket Type2,3189.4,17
13.6,Regular,0.052,Canned,199.99,OUT001,High,Tier 2,Supermarket Type1,4751.19,39
17.65,Regular,0.102,Meat,179.13,OUT003,Medium,Tier 1,Departmental Store,5238.96,27
12.38,Low Sugar,0.039,Dairy,153.98,OUT004,Medium,Tier 2,Supermarket Type2,3533.3,17
14.2,No Sugar,0.032,Household,122.57,OUT004,Medium,Tier 2,Supermarket Type2,3301.93,17
12.63,Low Sugar,0.086,Dairy,134.76,OUT004,Medium,Tier 2,Supermarket Type2,3197.79,17
12.02,Regular,0.015,Soft Drinks,140.6,OUT004,Medium,Tier 2,Supermarket Type2,3178.37,17
13.73,Low Sugar,0.04,Fruits and Vegetables,157.71,OUT004,Medium,Tier 2,Supermarket Type2,3915.56,17
15.64,No Sugar,0.049,Household,174.12,OUT001,High,Tier 2,Supermarket Type1,4681.66,39
12.71,Regular,0.058,Fruits and Vegetables,186.11,OUT003,Medium,Tier 1,Departmental Store,4266.96,27
14.66,Regular,0.015,Frozen Foods,189.89,OUT001,High,Tier 2,Supermarket Type1,4924.75,39
12.55,No Sugar,0.026,Household,191.88,OUT003,Medium,Tier 1,Departmental Store,4348.03,27
14.16,Low Sugar,0.053,Fruits and Vegetables,158.08,OUT001,High,Tier 2,Supermarket Type1,4020.73,39
10.75,Low Sugar,0.007,Snack Foods,89.33,OUT002,Small,Tier 3,Food Mart,1841.79,28
10.86,Low Sugar,0.038,Canned,91.06,OUT002,Small,Tier 3,Food Mart,1903.11,28
13.94,Low Sugar,0.073,Dairy,165.92,OUT001,High,Tier 2,Supermarket Type1,4130.36,39
11.25,Low Sugar,0.055,Snack Foods,169.97,OUT004,Medium,Tier 2,Supermarket Type2,3606.22,17
12.69,Low Sugar,0.086,Soft Drinks,147.16,OUT004,Medium,Tier 2,Supermarket Type2,3463.98,17
12.52,Low Sugar,0.016,Frozen Foods,136.45,OUT004,Medium,Tier 2,Supermarket Type2,3207.08,17
12.79,Low Sugar,0.036,Snack Foods,145.74,OUT004,Medium,Tier 2,Supermarket Type2,3457.71,17
15.39,Low Sugar,0.019,Snack Foods,153.95,OUT003,Medium,Tier 1,Departmental Store,4213.21,27
13.14,Low Sugar,0.14,Breads,154.86,OUT004,Medium,Tier 2,Supermarket Type2,3724.61,17
10.98,Low Sugar,0.04,Frozen Foods,132.87,OUT004,Medium,Tier 2,Supermarket Type2,2784.78,17
10.38,Regular,0.053,Snack Foods,114.61,OUT002,Small,Tier 3,Food Mart,2275.65,28
13.93,Low Sugar,0.058,Baking Goods,161.15,OUT001,High,Tier 2,Supermarket Type1,4030.77,39
9.92,Regular,0.012,Frozen Foods,157.86,OUT004,Medium,Tier 2,Supermarket Type2,3056.66,17
11.89,Regular,0.118,Fruits and Vegetables,166.17,OUT004,Medium,Tier 2,Supermarket Type2,3672.01,17
10.23,Low Sugar,0.152,Canned,124.63,OUT001,High,Tier 2,Supermarket Type1,2447.5,39
10.63,Low Sugar,0.061,Snack Foods,157.66,OUT004,Medium,Tier 2,Supermarket Type2,3213.85,17
9.81,Low Sugar,0.086,Snack Foods,94.37,OUT002,Small,Tier 3,Food Mart,1734.38,28
10.22,Low Sugar,0.077,Canned,129.55,OUT004,Medium,Tier 2,Supermarket Type2,2546.38,17
12.55,Low Sugar,0.084,Fruits and Vegetables,136.27,OUT004,Medium,Tier 2,Supermarket Type2,3209.96,17
12.5,Regular,0.216,Snack Foods,144.93,OUT004,Medium,Tier 2,Supermarket Type2,3376.61,17
13.72,Low Sugar,0.116,Dairy,149.44,OUT004,Medium,Tier 2,Supermarket Type2,3744.54,17
14.65,Low Sugar,0.055,Frozen Foods,150.66,OUT004,Medium,Tier 2,Supermarket Type2,3978.41,17
10.01,Low Sugar,0.123,Dairy,142.25,OUT004,Medium,Tier 2,Supermarket Type2,2758.9,17
11.52,Low Sugar,0.086,Snack Foods,146.28,OUT004,Medium,Tier 2,Supermarket Type2,3182.28,17
14.69,No Sugar,0.072,Household,138.5,OUT004,Medium,Tier 2,Supermarket Type2,3738.32,17
15.1,Low Sugar,0.067,Frozen Foods,122.59,OUT004,Medium,Tier 2,Supermarket Type2,3505.43,17
12.31,Low Sugar,0.05,Dairy,139.57,OUT004,Medium,Tier 2,Supermarket Type2,3223.9,17
13.13,No Sugar,0.131,Health and Hygiene,139.3,OUT004,Medium,Tier 2,Supermarket Type2,3403.68,17
17.02,Low Sugar,0.118,Dairy,198.9,OUT003,Medium,Tier 1,Departmental Store,5501.27,27
17.89,Low Sugar,0.048,Starchy Foods,181.87,OUT003,Medium,Tier 1,Departmental Store,5350.4,27
13.98,Low Sugar,0.039,Baking Goods,164.29,OUT001,High,Tier 2,Supermarket Type1,4105.35,39
10.91,Low Sugar,0.094,Fruits and Vegetables,136.29,OUT004,Medium,Tier 2,Supermarket Type2,2839.23,17
11.51,Low Sugar,0.021,Canned,97.62,OUT002,Small,Tier 3,Food Mart,2183.58,28
13.48,Low Sugar,0.175,Snack Foods,123.66,OUT004,Medium,Tier 2,Supermarket Type2,3161.27,17
9.76,Low Sugar,0.07,Snack Foods,153.64,OUT004,Medium,Tier 2,Supermarket Type2,2934.21,17
11.14,Low Sugar,0.038,Meat,120.31,OUT004,Medium,Tier 2,Supermarket Type2,2564.36,17
10.07,No Sugar,0.036,Household,123.41,OUT001,High,Tier 2,Supermarket Type1,2386.89,39
15.64,Low Sugar,0.054,Soft Drinks,146.74,OUT001,High,Tier 2,Supermarket Type1,4121.36,39
10.87,Regular,0.123,Canned,122.84,OUT004,Medium,Tier 2,Supermarket Type2,2556.08,17
14.88,Low Sugar,0.042,Frozen Foods,189.31,OUT001,High,Tier 2,Supermarket Type1,4820.82,39
8.79,Low Sugar,0.078,Baking Goods,132.61,OUT002,Small,Tier 3,Food Mart,2285.4,28
9.57,No Sugar,0.01,Health and Hygiene,123.67,OUT002,Small,Tier 3,Food Mart,2279.36,28
11.35,Regular,0.06,Frozen Foods,161.69,OUT004,Medium,Tier 2,Supermarket Type2,3459.37,17
15.21,Regular,0.03,Meat,164.1,OUT003,Medium,Tier 1,Departmental Store,4380.02,27
9.33,Low Sugar,0.162,Meat,146.11,OUT004,Medium,Tier 2,Supermarket Type2,2683.55,17
15.92,Low Sugar,0.119,Fruits and Vegetables,171.7,OUT001,High,Tier 2,Supermarket Type1,4696.23,39
12.78,Regular,0.016,Fruits and Vegetables,119.09,OUT004,Medium,Tier 2,Supermarket Type2,2909.66,17
11.72,Low Sugar,0.01,Meat,116.1,OUT004,Medium,Tier 2,Supermarket Type2,2609.82,17
